netspend,Crave_Cinema,Crave_Display,Crave_Outdoor,Crave_Social,Crave_TV,Crave_VOD,Delivery Awareness_Display,Delivery Awareness_Outdoor,Delivery Awareness_Partnerships,Delivery Awareness_Social,Delivery Awareness_TV,Delivery Awareness_VOD,Disruptive Value_Audio,Disruptive Value_Display,Disruptive Value_Outdoor,Disruptive Value_PPC,Disruptive Value_Social,Disruptive Value_TV,Disruptive Value_VOD,App_Audio,App_Display,App_Outdoor,App_PPC,App_Social,App_VOD,LTOs_Audio,LTOs_Display,LTOs_Outdoor,LTOs_PPC,LTOs_Social,LTOs_TV,LTOs_VOD,Lunch_Outdoor,Lunch_PPC,Lunch_Social,Lunch_TV,Lunch_VOD
"3,979,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.4706,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.5307,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"3,980,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.47251,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.5333,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"3,981,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.47442,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.5358,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"3,982,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.47631,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.5384,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"3,983,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.47821,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.5409,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"3,984,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.48009,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.5435,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"3,985,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.48197,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.546,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"3,986,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.48385,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.5485,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"3,987,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.48572,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.551,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"3,988,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.48758,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.5535,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"3,989,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.48944,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.556,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"3,990,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.49129,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.5585,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"3,991,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.49314,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.561,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"3,992,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.49498,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.5635,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"3,993,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.49682,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.566,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"3,994,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.49865,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.5685,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"3,995,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.50048,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.5709,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"3,996,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.5023,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.5734,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"3,997,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.50411,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.5758,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"3,998,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.50592,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.5783,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"3,999,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.50772,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.5807,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"4,000,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.50952,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96127,2171.334527,27081.92391,172617.5831,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"4,001,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.51131,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96128,2171.334527,27081.92391,172617.5856,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"4,002,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.5131,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96128,2171.334527,27081.92391,172617.588,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"4,003,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.51488,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96128,2171.334527,27081.92391,172617.5904,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"4,004,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.51666,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96128,2171.334527,27081.92391,172617.5928,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"4,005,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.51843,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96128,2171.334527,27081.92391,172617.5952,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"4,006,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.5202,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96128,2171.334527,27081.92391,172617.5976,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"4,007,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.52196,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96128,2171.334527,27081.92391,172617.6,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"4,008,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.52372,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96128,2171.334527,27081.92391,172617.6023,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"4,009,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.52547,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96128,2171.334527,27081.92391,172617.6047,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"4,010,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.52721,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96128,2171.334527,27081.92391,172617.6071,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"4,011,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.52895,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96128,2171.334527,27081.92391,172617.6094,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"4,012,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.53069,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96128,2171.334527,27081.92391,172617.6118,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"4,013,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.53242,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96128,2171.334527,27081.92391,172617.6141,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"4,014,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.53414,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96128,2171.334527,27081.92391,172617.6165,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"4,015,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.53586,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96128,2171.334527,27081.92391,172617.6188,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"4,016,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.53758,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96128,2171.334527,27081.92391,172617.6211,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"4,017,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.53929,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96128,2171.334527,27081.92391,172617.6234,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"4,018,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.54099,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96128,2171.334527,27081.92391,172617.6257,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
"4,019,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.97372,9708.170395,4107.194522,29613.78611,68324.62157,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92479.54269,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.7977,36664.04989,45365.96128,2171.334527,27081.92391,172617.6281,26630.80788,71213.95366,14719.59393,28386.78238,118924.4501,10195.72494
